#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.17.0-git223552fa74', start_date='2023-05-31T13:52:12', checksum=1029362955, kind='mean', investigation_time=50.0, imt='PGA'"
lon,lat,depth,poe-0.0050000,poe-0.0057376,poe-0.0065840,poe-0.0075552,poe-0.0086698,poe-0.0099487,poe-0.0114163,poe-0.0131004,poe-0.0150330,poe-0.0172506,poe-0.0197953,poe-0.0227155,poe-0.0260664,poe-0.0299117,poe-0.0343242,poe-0.0393876,poe-0.0451980,poe-0.0518655,poe-0.0595165,poe-0.0682963,poe-0.0783711,poe-0.0899323,poe-0.1031988,poe-0.1184225,poe-0.1358919,poe-0.1559383,poe-0.1789419,poe-0.2053390,poe-0.2356300,poe-0.2703896,poe-0.3102768,poe-0.3560480,poe-0.4085713,poe-0.4688427,poe-0.5380052,poe-0.6173704,poe-0.7084434,poe-0.8129511,poe-0.9328756,poe-1.0704911,poe-1.2284072,poe-1.4096188,poe-1.6175622,poe-1.8561809,poe-2.1300000
-1.00003,-1.09852,0.00000,9.997112E-01,9.991165E-01,9.973893E-01,9.927815E-01,9.817789E-01,9.586836E-01,9.164851E-01,8.495195E-01,7.568224E-01,6.439372E-01,5.216153E-01,4.020264E-01,2.952352E-01,2.070017E-01,1.389102E-01,8.936371E-02,5.516351E-02,3.262034E-02,1.843723E-02,9.924890E-03,5.055693E-03,2.411909E-03,1.060796E-03,4.236166E-04,1.480321E-04,4.102485E-05,7.263389E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00003,-1.18845,0.00000,9.993602E-01,9.980804E-01,9.945652E-01,9.858693E-01,9.668892E-01,9.307802E-01,8.711628E-01,7.854764E-01,6.774258E-01,5.566022E-01,4.351677E-01,3.240454E-01,2.302500E-01,1.564653E-01,1.019150E-01,6.367129E-02,3.812391E-02,2.182573E-02,1.189130E-02,6.146806E-03,2.979611E-03,1.334934E-03,5.424905E-04,1.940336E-04,5.726474E-05,1.210067E-05,8.363202E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00002,-1.27838,0.00000,9.985384E-01,9.957841E-01,9.887665E-01,9.729307E-01,9.417285E-01,8.883803E-01,8.091034E-01,7.059845E-01,5.873525E-01,4.650747E-01,3.506638E-01,2.521761E-01,1.733554E-01,1.141614E-01,7.209186E-02,4.365106E-02,2.527089E-02,1.393258E-02,7.282407E-03,3.577127E-03,1.630086E-03,6.754582E-04,2.432132E-04,7.473988E-05,1.663261E-05,1.850451E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00002,-1.36832,0.00000,9.966425E-01,9.908706E-01,9.774690E-01,9.502457E-01,9.022419E-01,8.287504E-01,7.304653E-01,6.144555E-01,4.920862E-01,3.752379E-01,2.728184E-01,1.895617E-01,1.261071E-01,8.042447E-02,4.917097E-02,2.875683E-02,1.603353E-02,8.472943E-03,4.206616E-03,1.943637E-03,8.180025E-04,3.024039E-04,9.346813E-05,2.073065E-05,2.738519E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00002,-1.45825,0.00000,9.921297E-01,9.804242E-01,9.562052E-01,9.125565E-01,8.441702E-01,7.505692E-01,6.376222E-01,5.159842E-01,3.976047E-01,2.920782E-01,2.049802E-01,1.376917E-01,8.865549E-02,5.469481E-02,3.228058E-02,1.817615E-02,9.708153E-03,4.878693E-03,2.278267E-03,9.716552E-04,3.661537E-04,1.159116E-04,2.646404E-05,3.521309E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-1.00001,-1.54818,0.00000,9.820490E-01,9.598760E-01,9.194959E-01,8.553041E-01,7.659726E-01,6.562687E-01,5.360952E-01,4.171381E-01,3.094479E-01,2.192626E-01,1.486958E-01,9.663612E-02,6.016938E-02,3.584286E-02,2.036149E-02,1.098411E-02,5.583012E-03,2.638853E-03,1.139974E-03,4.350544E-04,1.405594E-04,3.344481E-05,4.501296E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-0.91011,-0.01933,0.00000,9.999940E-01,9.999852E-01,9.999595E-01,9.998820E-01,9.996445E-01,9.989300E-01,9.968945E-01,9.915642E-01,9.790570E-01,9.532290E-01,9.067816E-01,8.342589E-01,7.355729E-01,6.176277E-01,4.923199E-01,3.724445E-01,2.678103E-01,1.833931E-01,1.199054E-01,7.497001E-02,4.488543E-02,2.565825E-02,1.396032E-02,7.185556E-03,3.457678E-03,1.539186E-03,6.189881E-04,2.112793E-04,5.484080E-05,7.799194E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-0.91011,0.07060,0.00000,9.999912E-01,9.999772E-01,9.999356E-01,9.998084E-01,9.994189E-01,9.982677E-01,9.950886E-01,9.871232E-01,9.694191E-01,9.350246E-01,8.770227E-01,7.920802E-01,6.833329E-01,5.604638E-01,4.362831E-01,3.225351E-01,2.269032E-01,1.522300E-01,9.763114E-02,5.994566E-02,3.518051E-02,1.970243E-02,1.046441E-02,5.230205E-03,2.435980E-03,1.034723E-03,3.868072E-04,1.195848E-04,2.497683E-05,1.528829E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-0.91011,-0.10926,0.00000,9.999955E-01,9.999893E-01,9.999715E-01,9.999186E-01,9.997568E-01,9.992667E-01,9.978439E-01,9.940081E-01,9.846596E-01,9.644737E-01,9.263557E-01,8.637693E-01,7.743039E-01,6.623150E-01,5.382181E-01,4.150029E-01,3.039250E-01,2.117728E-01,1.407052E-01,8.933401E-02,5.429846E-02,3.155146E-02,1.748821E-02,9.190784E-03,4.540524E-03,2.090021E-03,8.777278E-04,3.235682E-04,9.497546E-05,1.812257E-05,1.364339E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-0.91011,0.16053,0.00000,9.999856E-01,9.999608E-01,9.998856E-01,9.996544E-01,9.989549E-01,9.969491E-01,9.916645E-01,9.792053E-01,9.534016E-01,9.069477E-01,8.344381E-01,7.358682E-01,6.181448E-01,4.931602E-01,3.735552E-01,2.690538E-01,1.846965E-01,1.210780E-01,7.598349E-02,4.562692E-02,2.616358E-02,1.426518E-02,7.347833E-03,3.541907E-03,1.572735E-03,6.267448E-04,2.126349E-04,5.438492E-05,8.170428E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
